Customer ID,Last_Purchase_Date,Days_Since_Last_Purchase,Churn_Status,Country
16628,2011-11-10 12:45:00,30,Active,United Kingdom
16629,2011-09-27 10:34:00,74,At Risk,United Kingdom
16630,2010-10-28 14:30:00,407,Churned,United Kingdom
16631,2010-08-15 11:20:00,482,Churned,United Kingdom
16632,2010-08-11 11:39:00,486,Churned,United Kingdom
16633,2011-11-22 13:41:00,17,Active,United Kingdom
16634,2011-05-01 12:09:00,223,Churned,United Kingdom
16635,2010-10-29 09:41:00,407,Churned,United Kingdom
16636,2010-09-27 13:13:00,438,Churned,United Kingdom
16637,2011-11-07 13:17:00,32,At Risk,United Kingdom
16638,2011-11-17 11:09:00,23,Active,United Kingdom
16639,2011-11-08 13:20:00,31,At Risk,United Kingdom
16640,2010-11-07 10:48:00,398,Churned,United Kingdom
16641,2011-08-26 12:49:00,106,Churned,United Kingdom
16642,2011-12-05 11:31:00,5,Active,United Kingdom
16643,2011-04-08 08:24:00,246,Churned,United Kingdom
16644,2011-06-15 12:39:00,178,Churned,United Kingdom
16645,2009-12-04 09:49:00,736,Churned,United Kingdom
16646,2010-09-16 13:28:00,449,Churned,United Kingdom
16647,2011-06-23 11:47:00,170,Churned,United Kingdom
16648,2011-10-28 08:58:00,43,At Risk,United Kingdom
16649,2010-07-07 15:41:00,520,Churned,United Kingdom
16650,2011-09-29 09:51:00,72,At Risk,United Kingdom
16651,2010-05-02 11:46:00,587,Churned,United Kingdom
16652,2011-10-12 09:38:00,59,At Risk,United Kingdom
16653,2011-11-23 14:51:00,16,Active,United Kingdom
16654,2011-07-21 15:23:00,141,Churned,United Kingdom
16655,2011-11-22 11:25:00,18,Active,United Kingdom
16656,2011-11-17 14:43:00,22,Active,United Kingdom
16657,2011-11-30 11:48:00,10,Active,United Kingdom
16658,2010-12-06 13:47:00,368,Churned,United Kingdom
16659,2011-06-03 15:03:00,189,Churned,United Kingdom
16660,2011-11-23 14:53:00,16,Active,United Kingdom
16661,2010-06-17 15:24:00,540,Churned,United Kingdom
16662,2010-11-10 16:56:00,394,Churned,United Kingdom
16663,2009-12-10 13:12:00,729,Churned,United Kingdom
16664,2010-05-19 17:11:00,569,Churned,United Kingdom
16665,2010-12-12 14:03:00,362,Churned,United Kingdom
16666,2011-11-20 14:01:00,19,Active,United Kingdom
16667,2011-10-02 15:26:00,68,At Risk,United Kingdom
16668,2011-11-24 17:43:00,15,Active,United Kingdom
16669,2011-11-16 12:26:00,24,Active,United Kingdom
16670,2011-11-23 09:34:00,17,Active,United Kingdom
16671,2011-11-11 13:40:00,28,Active,United Kingdom
16672,2011-12-07 16:29:00,2,Active,United Kingdom
16673,2010-01-29 14:22:00,679,Churned,United Kingdom
16674,2011-10-16 11:31:00,55,At Risk,United Kingdom
16675,2010-09-24 12:15:00,442,Churned,United Kingdom
16676,2011-11-06 12:01:00,34,At Risk,United Kingdom
16677,2010-10-24 14:53:00,411,Churned,United Kingdom
16678,2011-12-07 12:17:00,3,Active,United Kingdom
16679,2010-12-08 13:51:00,366,Churned,United Kingdom
16680,2011-10-27 17:35:00,43,At Risk,United Kingdom
16681,2011-09-28 11:11:00,73,At Risk,United Kingdom
16682,2011-12-05 12:13:00,5,Active,United Kingdom
16683,2010-06-24 10:36:00,534,Churned,United Kingdom
16684,2011-12-05 14:06:00,4,Active,United Kingdom
16685,2011-10-09 13:58:00,61,At Risk,United Kingdom
16686,2011-10-23 13:49:00,47,At Risk,United Kingdom
16687,2010-11-14 11:46:00,391,Churned,United Kingdom
16688,2011-12-08 15:24:00,1,Active,United Kingdom
16689,2011-09-25 11:39:00,76,At Risk,United Kingdom
16690,2011-09-28 15:02:00,72,At Risk,United Kingdom
16691,2010-10-17 15:03:00,418,Churned,United Kingdom
16692,2011-03-28 14:46:00,256,Churned,United Kingdom
16693,2011-10-02 11:10:00,69,At Risk,United Kingdom
16694,2009-12-16 15:45:00,723,Churned,United Kingdom
16695,2010-05-27 12:36:00,562,Churned,United Kingdom
16696,2011-07-27 14:23:00,135,Churned,United Kingdom
16697,2011-04-12 17:12:00,241,Churned,United Kingdom
16698,2011-04-27 10:52:00,227,Churned,United Kingdom
16699,2010-11-24 14:38:00,380,Churned,United Kingdom
16700,2011-12-01 11:00:00,9,Active,United Kingdom
16701,2011-12-01 11:10:00,9,Active,United Kingdom
16702,2010-10-20 14:10:00,415,Churned,United Kingdom
16704,2010-03-31 14:02:00,618,Churned,United Kingdom
16705,2011-12-09 12:08:00,1,Active,United Kingdom
16706,2011-11-02 13:50:00,37,At Risk,United Kingdom
16707,2010-11-04 14:39:00,400,Churned,United Kingdom
16708,2011-10-25 12:20:00,46,At Risk,United Kingdom
16709,2011-09-16 10:56:00,85,At Risk,United Kingdom
16710,2011-11-20 14:50:00,19,Active,United Kingdom
16711,2011-12-06 16:32:00,3,Active,United Kingdom
16712,2011-11-30 13:48:00,9,Active,United Kingdom
16713,2011-11-21 12:36:00,19,Active,United Kingdom
16714,2011-05-05 11:09:00,219,Churned,United Kingdom
16715,2011-09-22 18:15:00,78,At Risk,United Kingdom
16716,2011-03-18 10:03:00,267,Churned,United Kingdom
16717,2011-11-16 12:16:00,24,Active,United Kingdom
16718,2010-12-05 13:03:00,369,Churned,United Kingdom
16719,2011-11-25 09:27:00,15,Active,United Kingdom
16720,2011-11-13 16:22:00,26,Active,United Kingdom
16721,2011-03-22 16:08:00,262,Churned,United Kingdom
16722,2011-11-22 13:28:00,17,Active,United Kingdom
16723,2011-09-09 13:01:00,91,Churned,United Kingdom
16724,2010-10-31 11:40:00,405,Churned,United Kingdom
16725,2011-02-10 16:52:00,302,Churned,United Kingdom
16726,2011-11-13 14:53:00,26,Active,United Kingdom
16727,2010-12-10 13:48:00,364,Churned,United Kingdom
16728,2011-10-24 14:36:00,46,At Risk,United Kingdom
16729,2011-11-01 14:29:00,38,At Risk,United Kingdom
16730,2011-10-18 14:11:00,52,At Risk,United Kingdom
16731,2010-03-01 15:05:00,648,Churned,United Kingdom
16732,2011-11-08 09:54:00,32,At Risk,United Kingdom
16733,2010-06-28 10:12:00,530,Churned,United Kingdom
16734,2011-10-18 13:44:00,52,At Risk,United Kingdom
16735,2011-09-22 11:49:00,79,At Risk,United Kingdom
16736,2010-07-22 10:09:00,506,Churned,United Kingdom
16737,2011-10-17 13:03:00,53,At Risk,United Kingdom
16738,2011-02-15 09:46:00,298,Churned,United Kingdom
16739,2011-06-16 09:17:00,177,Churned,United Kingdom
16740,2010-11-09 13:34:00,395,Churned,United Kingdom
16741,2010-03-24 15:15:00,625,Churned,United Kingdom
16742,2011-10-24 12:02:00,47,At Risk,United Kingdom
16743,2011-11-10 13:13:00,29,Active,United Kingdom
16744,2011-11-28 13:06:00,11,Active,United Kingdom
16745,2011-09-14 11:58:00,87,At Risk,United Kingdom
16746,2011-12-05 12:33:00,5,Active,United Kingdom
16747,2011-11-02 11:37:00,38,At Risk,United Kingdom
16748,2011-11-22 10:17:00,18,Active,United Kingdom
16749,2010-04-27 13:06:00,591,Churned,United Kingdom
16750,2011-10-26 12:48:00,45,At Risk,United Kingdom
16751,2011-11-09 10:48:00,31,At Risk,United Kingdom
16752,2010-12-02 12:18:00,373,Churned,United Kingdom
16753,2011-10-12 13:14:00,58,At Risk,United Kingdom
16754,2010-12-02 17:38:00,372,Churned,United Kingdom
16755,2011-08-17 13:21:00,114,Churned,United Kingdom
16756,2011-05-09 09:33:00,215,Churned,United Kingdom
16757,2011-01-25 11:59:00,319,Churned,United Kingdom
16758,2011-10-05 14:47:00,65,At Risk,United Kingdom
16759,2011-12-02 12:42:00,8,Active,United Kingdom
16760,2010-10-05 15:55:00,430,Churned,United Kingdom
16761,2011-09-04 11:15:00,97,Churned,United Kingdom
16762,2011-11-20 11:43:00,20,Active,United Kingdom
16763,2011-05-25 11:52:00,199,Churned,United Kingdom
16764,2011-12-06 11:41:00,4,Active,United Kingdom
16765,2011-02-18 15:41:00,294,Churned,United Kingdom
16766,2011-03-11 15:22:00,273,Churned,United Kingdom
16767,2011-11-09 09:42:00,31,At Risk,United Kingdom
16768,2011-10-23 10:38:00,48,At Risk,United Kingdom
16769,2011-03-24 13:41:00,260,Churned,United Kingdom
16770,2011-10-13 12:21:00,58,At Risk,United Kingdom
16771,2011-11-06 13:28:00,33,At Risk,United Kingdom
16772,2010-10-12 13:19:00,423,Churned,United Kingdom
16773,2011-10-13 14:37:00,57,At Risk,United Kingdom
16774,2011-10-03 12:41:00,68,At Risk,United Kingdom
16775,2011-11-29 15:22:00,10,Active,United Kingdom
16776,2011-10-10 13:04:00,60,At Risk,United Kingdom
16777,2011-09-20 13:41:00,80,At Risk,United Kingdom
16778,2011-09-26 13:48:00,74,At Risk,United Kingdom
16779,2011-12-07 14:54:00,2,Active,United Kingdom
16780,2011-08-31 16:09:00,100,Churned,United Kingdom
16781,2010-12-02 14:26:00,372,Churned,United Kingdom
16782,2011-11-29 13:20:00,10,Active,United Kingdom
16783,2010-09-29 11:53:00,437,Churned,United Kingdom
16784,2011-11-20 12:20:00,20,Active,United Kingdom
16785,2010-10-26 10:36:00,410,Churned,United Kingdom
16786,2010-11-11 08:25:00,394,Churned,United Kingdom
16787,2010-11-07 11:01:00,398,Churned,United Kingdom
16788,2011-08-08 14:53:00,123,Churned,United Kingdom
16789,2011-12-01 15:12:00,8,Active,United Kingdom
16790,2011-12-06 11:53:00,4,Active,United Kingdom
16791,2011-11-10 19:12:00,29,Active,United Kingdom
16792,2011-03-02 14:41:00,282,Churned,United Kingdom
16793,2011-10-13 15:08:00,57,At Risk,United Kingdom
16794,2011-12-08 17:54:00,1,Active,United Kingdom
16795,2010-12-09 14:08:00,365,Churned,United Kingdom
16796,2011-09-11 14:01:00,89,At Risk,United Kingdom
16797,2010-11-11 19:14:00,393,Churned,United Kingdom
16798,2010-06-03 19:01:00,554,Churned,United Kingdom
16799,2010-10-03 14:28:00,432,Churned,United Kingdom
16800,2011-11-28 14:06:00,11,Active,United Kingdom
16801,2011-06-29 15:33:00,163,Churned,United Kingdom
16802,2010-01-29 13:44:00,679,Churned,United Kingdom
16803,2011-10-05 14:28:00,65,At Risk,United Kingdom
16804,2011-11-16 16:43:00,23,Active,United Kingdom
16805,2011-06-19 11:23:00,174,Churned,United Kingdom
16806,2011-08-28 15:27:00,103,Churned,United Kingdom
16807,2011-07-20 12:00:00,143,Churned,United Kingdom
16808,2011-09-01 19:34:00,99,Churned,United Kingdom
16809,2011-11-16 15:45:00,23,Active,United Kingdom
16810,2011-05-31 15:32:00,192,Churned,United Kingdom
16811,2011-12-05 11:39:00,5,Active,United Kingdom
16812,2010-12-14 12:35:00,361,Churned,United Kingdom
16813,2011-12-01 14:03:00,8,Active,United Kingdom
16814,2011-11-25 13:27:00,14,Active,United Kingdom
16815,2010-09-12 10:59:00,454,Churned,United Kingdom
16816,2011-08-28 14:16:00,103,Churned,United Kingdom
16817,2011-12-07 11:03:00,3,Active,United Kingdom
16818,2011-11-29 10:41:00,11,Active,United Kingdom
16819,2010-08-31 17:37:00,465,Churned,United Kingdom
16820,2011-09-05 12:06:00,96,Churned,United Kingdom
16821,2010-11-23 10:04:00,382,Churned,United Kingdom
16822,2010-01-22 14:22:00,686,Churned,United Kingdom
16823,2011-04-26 15:00:00,227,Churned,United Kingdom
16824,2011-11-24 12:38:00,16,Active,United Kingdom
16825,2011-11-01 11:51:00,39,At Risk,United Kingdom
16826,2011-10-19 14:05:00,51,At Risk,United Kingdom
16827,2010-11-11 14:04:00,393,Churned,United Kingdom
16828,2011-09-07 15:10:00,93,Churned,United Kingdom
16829,2011-07-06 10:48:00,157,Churned,United Kingdom
16830,2011-11-01 11:35:00,39,At Risk,United Kingdom
16831,2010-05-24 09:08:00,565,Churned,United Kingdom
16832,2011-06-08 15:36:00,184,Churned,United Kingdom
16833,2011-12-08 14:39:00,1,Active,United Kingdom
16834,2011-04-26 09:37:00,228,Churned,United Kingdom
16835,2011-08-03 13:50:00,128,Churned,United Kingdom
16836,2011-10-31 10:05:00,40,At Risk,United Kingdom
16837,2011-11-08 14:27:00,31,At Risk,United Kingdom
16838,2011-05-26 13:13:00,197,Churned,United Kingdom
16839,2011-12-01 09:03:00,9,Active,United Kingdom
16840,2010-04-15 15:48:00,603,Churned,United Kingdom
16841,2011-11-03 11:51:00,37,At Risk,United Kingdom
16842,2011-08-31 10:42:00,101,Churned,United Kingdom
16843,2011-10-28 09:06:00,43,At Risk,United Kingdom
16844,2010-05-26 10:29:00,563,Churned,United Kingdom
16845,2010-03-31 13:09:00,618,Churned,United Kingdom
16846,2011-10-20 13:55:00,50,At Risk,United Kingdom
16847,2011-10-27 13:29:00,43,At Risk,United Kingdom
16848,2011-10-18 08:42:00,53,At Risk,United Kingdom
16849,2011-06-06 09:16:00,187,Churned,United Kingdom
16850,2011-01-10 11:09:00,334,Churned,United Kingdom
16851,2011-12-05 13:32:00,4,Active,United Kingdom
16852,2011-11-29 13:22:00,10,Active,United Kingdom
16854,2010-10-18 16:31:00,417,Churned,United Kingdom
16855,2011-11-16 12:03:00,24,Active,United Kingdom
16856,2011-11-25 08:59:00,15,Active,United Kingdom
16857,2010-09-23 10:49:00,443,Churned,United Kingdom
16858,2010-12-06 09:52:00,369,Churned,United Kingdom
16859,2011-07-18 12:19:00,145,Churned,United Kingdom
16860,2010-09-13 10:05:00,453,Churned,United Kingdom
16861,2011-10-11 09:05:00,60,At Risk,United Kingdom
16862,2010-06-10 13:05:00,547,Churned,United Kingdom
16863,2011-11-08 15:26:00,31,At Risk,United Kingdom
16864,2010-10-01 16:16:00,434,Churned,United Kingdom
16865,2010-11-03 11:34:00,402,Churned,United Kingdom
16866,2011-07-22 10:06:00,141,Churned,United Kingdom
16867,2010-01-19 09:11:00,690,Churned,United Kingdom
16868,2010-11-10 13:17:00,394,Churned,United Kingdom
16869,2011-11-17 12:02:00,23,Active,United Kingdom
16870,2010-08-27 13:53:00,469,Churned,United Kingdom
16871,2011-11-17 19:27:00,22,Active,United Kingdom
16872,2011-09-23 16:05:00,77,At Risk,United Kingdom
16873,2011-12-05 12:05:00,5,Active,United Kingdom
16874,2010-11-25 13:08:00,379,Churned,United Kingdom
16875,2011-10-03 13:39:00,67,At Risk,United Kingdom
16876,2010-11-01 11:59:00,404,Churned,United Kingdom
16877,2011-11-27 13:47:00,12,Active,United Kingdom
16878,2011-09-16 17:39:00,84,At Risk,United Kingdom
16880,2011-11-09 11:33:00,31,At Risk,United Kingdom
16881,2011-10-04 10:33:00,67,At Risk,United Kingdom
16882,2011-10-04 10:42:00,67,At Risk,United Kingdom
16883,2011-06-05 12:51:00,187,Churned,United Kingdom
16884,2011-11-02 11:52:00,38,At Risk,United Kingdom
16885,2011-11-24 13:40:00,15,Active,United Kingdom
16886,2010-09-09 15:08:00,456,Churned,United Kingdom
16887,2011-11-04 14:07:00,35,At Risk,United Kingdom
16888,2010-11-04 12:39:00,401,Churned,United Kingdom
16889,2011-05-29 11:05:00,195,Churned,United Kingdom
16890,2010-08-20 11:23:00,477,Churned,United Kingdom
16891,2011-12-08 11:15:00,2,Active,United Kingdom
16892,2011-12-08 13:18:00,1,Active,United Kingdom
16893,2010-12-08 12:06:00,367,Churned,United Kingdom
16894,2010-07-25 15:43:00,502,Churned,United Kingdom
16895,2011-10-06 12:15:00,65,At Risk,United Kingdom
16896,2010-06-02 15:40:00,555,Churned,United Kingdom
16897,2011-02-13 15:02:00,299,Churned,United Kingdom
16898,2011-11-13 15:44:00,26,Active,United Kingdom
16899,2011-12-02 12:03:00,8,Active,United Kingdom
16900,2011-11-23 10:32:00,17,Active,United Kingdom
16901,2009-12-10 16:30:00,729,Churned,United Kingdom
16902,2011-08-15 14:17:00,116,Churned,United Kingdom
16903,2011-11-10 15:32:00,29,Active,United Kingdom
16904,2011-12-05 13:10:00,4,Active,United Kingdom
16905,2011-12-04 14:01:00,5,Active,United Kingdom
16906,2011-09-19 11:49:00,82,At Risk,United Kingdom
16907,2011-11-10 18:04:00,29,Active,United Kingdom
16908,2009-12-17 13:35:00,722,Churned,United Kingdom
16909,2011-09-28 16:45:00,72,At Risk,United Kingdom
16910,2011-12-05 12:51:00,4,Active,United Kingdom
16911,2010-03-14 12:18:00,636,Churned,United Kingdom
16912,2011-11-11 12:18:00,29,Active,United Kingdom
16913,2011-02-22 12:56:00,290,Churned,United Kingdom
16914,2011-11-03 15:27:00,36,At Risk,United Kingdom
16915,2011-11-30 16:39:00,9,Active,United Kingdom
16916,2011-11-16 12:08:00,24,Active,United Kingdom
16917,2011-03-08 11:55:00,277,Churned,United Kingdom
16918,2011-10-21 12:50:00,50,At Risk,United Kingdom
16919,2011-07-06 13:35:00,156,Churned,United Kingdom
16920,2010-10-24 14:07:00,411,Churned,United Kingdom
16921,2011-10-09 16:22:00,61,At Risk,United Kingdom
16922,2010-05-16 11:24:00,573,Churned,United Kingdom
16923,2011-11-27 13:00:00,12,Active,United Kingdom
16924,2011-11-18 12:53:00,21,Active,United Kingdom
16925,2010-06-17 15:03:00,540,Churned,United Kingdom
16926,2010-12-03 13:42:00,371,Churned,United Kingdom
16927,2011-08-16 11:10:00,116,Churned,United Kingdom
16928,2011-09-20 15:10:00,80,At Risk,United Kingdom
16929,2011-12-06 08:37:00,4,Active,United Kingdom
16930,2011-11-13 16:13:00,26,Active,United Kingdom
16931,2011-12-04 13:15:00,5,Active,United Kingdom
16932,2011-10-17 14:12:00,53,At Risk,United Kingdom
16933,2011-12-08 12:54:00,1,Active,United Kingdom
16934,2011-10-16 12:40:00,55,At Risk,United Kingdom
16935,2010-11-23 09:16:00,382,Churned,United Kingdom
16936,2011-11-14 11:04:00,26,Active,United Kingdom
16937,2010-07-28 17:56:00,499,Churned,United Kingdom
16938,2011-12-01 10:20:00,9,Active,United Kingdom
16939,2010-08-08 12:24:00,489,Churned,United Kingdom
16940,2011-10-18 13:15:00,52,At Risk,United Kingdom
16941,2010-04-07 11:13:00,612,Churned,United Kingdom
16942,2011-11-27 12:40:00,13,Active,United Kingdom
16943,2011-05-12 11:57:00,212,Churned,United Kingdom
16944,2010-04-09 11:03:00,610,Churned,United Kingdom
16945,2011-11-18 11:39:00,22,Active,United Kingdom
16946,2010-11-21 14:06:00,383,Churned,United Kingdom
16947,2011-04-18 09:38:00,236,Churned,United Kingdom
16948,2011-07-24 12:46:00,139,Churned,United Kingdom
16949,2011-12-06 11:07:00,4,Active,United Kingdom
16950,2011-10-14 09:06:00,57,At Risk,United Kingdom
16951,2011-07-28 12:05:00,135,Churned,United Kingdom
16952,2011-08-22 13:03:00,109,Churned,United Kingdom
16953,2011-11-09 15:54:00,30,Active,United Kingdom
16954,2011-12-09 09:46:00,1,Active,United Kingdom
16955,2011-06-08 10:36:00,185,Churned,United Kingdom
16956,2011-11-22 08:56:00,18,Active,United Kingdom
16957,2011-04-14 13:56:00,239,Churned,United Kingdom
16958,2010-09-30 14:25:00,435,Churned,United Kingdom
16959,2011-09-13 15:03:00,87,At Risk,United Kingdom
16960,2011-11-01 11:35:00,39,At Risk,United Kingdom
16961,2011-08-15 13:46:00,116,Churned,United Kingdom
16962,2010-10-26 11:36:00,410,Churned,United Kingdom
16963,2011-06-05 13:48:00,187,Churned,United Kingdom
16964,2009-12-06 12:53:00,733,Churned,United Kingdom
16965,2011-04-27 12:08:00,227,Churned,United Kingdom
16966,2011-12-01 13:40:00,8,Active,United Kingdom
16967,2011-06-03 14:24:00,189,Churned,United Kingdom
16968,2011-12-05 15:02:00,4,Active,United Kingdom
16969,2011-10-31 13:12:00,39,At Risk,United Kingdom
16970,2010-03-23 13:50:00,626,Churned,United Kingdom
16971,2011-11-01 15:06:00,38,At Risk,United Kingdom
16972,2010-11-22 10:59:00,383,Churned,United Kingdom
16973,2010-11-18 13:56:00,386,Churned,United Kingdom
16974,2010-07-05 10:18:00,523,Churned,United Kingdom
16975,2010-10-12 17:53:00,423,Churned,United Kingdom
16976,2011-03-17 16:33:00,267,Churned,United Kingdom
16977,2010-11-09 13:17:00,395,Churned,United Kingdom
16978,2011-09-23 12:50:00,78,At Risk,United Kingdom
16979,2011-12-06 12:21:00,4,Active,United Kingdom
16980,2011-03-29 16:36:00,255,Churned,United Kingdom
16982,2011-10-10 12:28:00,61,At Risk,United Kingdom
16983,2011-11-27 12:10:00,13,Active,United Kingdom
16984,2011-09-12 13:43:00,88,At Risk,United Kingdom
16985,2011-11-22 13:33:00,17,Active,United Kingdom
16986,2011-11-10 11:55:00,30,Active,United Kingdom
16987,2011-12-06 17:26:00,3,Active,United Kingdom
16988,2011-12-04 16:02:00,5,Active,United Kingdom
16989,2011-12-02 16:39:00,7,Active,United Kingdom
16990,2011-05-05 08:30:00,219,Churned,United Kingdom
16991,2010-10-14 14:08:00,421,Churned,United Kingdom
16992,2011-11-29 11:50:00,11,Active,United Kingdom
16993,2010-09-02 12:16:00,464,Churned,United Kingdom
16996,2011-11-09 16:43:00,30,Active,United Kingdom
16997,2011-02-24 17:28:00,288,Churned,United Kingdom
16998,2011-07-13 09:44:00,150,Churned,United Kingdom
16999,2011-11-16 13:53:00,23,Active,United Kingdom
17000,2010-11-08 13:35:00,396,Churned,United Kingdom
17001,2011-12-09 09:38:00,1,Active,United Kingdom
17002,2011-09-15 12:40:00,86,At Risk,United Kingdom
17003,2010-11-02 13:15:00,402,Churned,United Kingdom
17004,2011-10-24 14:25:00,46,At Risk,United Kingdom
17005,2010-08-26 10:57:00,471,Churned,United Kingdom
17006,2011-12-05 12:09:00,5,Active,United Kingdom
17007,2011-10-20 10:47:00,51,At Risk,United Kingdom
17008,2010-10-06 15:19:00,429,Churned,United Kingdom
17009,2010-06-06 16:01:00,551,Churned,United Kingdom
17010,2011-11-21 14:49:00,18,Active,United Kingdom
17011,2011-11-09 13:30:00,30,Active,United Kingdom
17012,2009-12-14 17:34:00,725,Churned,United Kingdom
17014,2011-12-01 14:09:00,8,Active,United Kingdom
17015,2011-11-11 10:45:00,29,Active,United Kingdom
17016,2010-05-12 12:32:00,577,Churned,United Kingdom
17017,2011-12-07 09:32:00,3,Active,United Kingdom
17018,2011-10-30 11:42:00,41,At Risk,United Kingdom
17019,2011-11-28 13:06:00,11,Active,United Kingdom
17020,2010-06-15 13:06:00,542,Churned,United Kingdom
17021,2010-09-23 20:01:00,442,Churned,United Kingdom
17022,2011-11-08 17:09:00,31,At Risk,United Kingdom
17023,2010-10-18 15:37:00,417,Churned,United Kingdom
17024,2011-10-25 13:47:00,45,At Risk,United Kingdom
17025,2011-10-10 09:06:00,61,At Risk,United Kingdom
17026,2011-06-07 14:28:00,185,Churned,United Kingdom
17027,2011-09-22 12:24:00,79,At Risk,United Kingdom
17028,2010-05-07 15:33:00,581,Churned,United Kingdom
17029,2011-08-21 11:06:00,111,Churned,United Kingdom
17030,2011-10-07 08:49:00,64,At Risk,United Kingdom
17031,2011-11-28 10:23:00,12,Active,United Kingdom
17032,2010-06-10 12:16:00,548,Churned,United Kingdom
17033,2011-09-14 14:34:00,86,At Risk,United Kingdom
17034,2011-11-23 15:14:00,16,Active,United Kingdom
17035,2011-04-08 11:23:00,246,Churned,United Kingdom
17036,2010-11-21 14:26:00,383,Churned,United Kingdom
17037,2011-09-13 12:49:00,88,At Risk,United Kingdom
17038,2011-11-09 13:50:00,30,Active,United Kingdom
17039,2010-04-14 12:56:00,604,Churned,United Kingdom
17040,2011-07-25 10:19:00,138,Churned,United Kingdom
17041,2011-11-13 11:21:00,27,Active,United Kingdom
17042,2011-12-07 12:26:00,3,Active,United Kingdom
17043,2011-11-07 15:33:00,32,At Risk,United Kingdom
17044,2011-11-14 14:28:00,25,Active,United Kingdom
17045,2011-08-18 17:09:00,113,Churned,United Kingdom
17046,2011-07-05 14:24:00,157,Churned,United Kingdom
17047,2011-09-15 13:27:00,85,At Risk,United Kingdom
17048,2011-08-14 11:49:00,118,Churned,United Kingdom
17049,2011-12-07 10:48:00,3,Active,United Kingdom
17050,2011-09-04 13:48:00,96,Churned,United Kingdom
17051,2011-05-29 14:13:00,194,Churned,United Kingdom
17052,2011-11-11 14:50:00,28,Active,United Kingdom
17053,2011-08-01 10:23:00,131,Churned,United Kingdom
17054,2011-11-11 12:56:00,28,Active,United Kingdom
17055,2010-09-20 12:21:00,446,Churned,United Kingdom
17056,2009-12-01 12:55:00,738,Churned,United Kingdom
17057,2010-04-22 19:21:00,596,Churned,United Kingdom
17058,2011-09-19 10:13:00,82,At Risk,United Kingdom
17059,2011-11-10 12:27:00,30,Active,United Kingdom
17060,2011-03-18 13:27:00,266,Churned,United Kingdom
17061,2011-09-27 11:24:00,74,At Risk,United Kingdom
17062,2011-01-30 11:01:00,314,Churned,United Kingdom
17063,2011-11-18 16:19:00,21,Active,United Kingdom
17064,2011-10-12 10:18:00,59,At Risk,United Kingdom
17065,2010-03-12 11:41:00,638,Churned,United Kingdom
17066,2009-12-13 13:24:00,726,Churned,United Kingdom
17067,2009-12-15 08:39:00,725,Churned,United Kingdom
17068,2011-11-27 13:14:00,12,Active,United Kingdom
17069,2011-11-11 17:13:00,28,Active,United Kingdom
17070,2011-08-17 17:01:00,114,Churned,United Kingdom
17071,2011-11-11 16:31:00,28,Active,United Kingdom
17072,2010-03-24 16:33:00,625,Churned,United Kingdom
17073,2011-11-22 11:47:00,18,Active,United Kingdom
17074,2010-05-26 12:04:00,563,Churned,United Kingdom
17075,2011-11-22 11:58:00,18,Active,United Kingdom
17076,2011-11-03 17:53:00,36,At Risk,United Kingdom
17077,2010-05-10 16:36:00,578,Churned,United Kingdom
17078,2011-11-03 19:17:00,36,At Risk,United Kingdom
17079,2011-09-22 15:34:00,78,At Risk,United Kingdom
17080,2011-11-17 12:59:00,22,Active,United Kingdom
17081,2011-11-14 12:56:00,25,Active,United Kingdom
17082,2011-11-06 15:17:00,33,At Risk,United Kingdom
17083,2011-08-22 15:43:00,109,Churned,United Kingdom
17084,2011-11-04 14:54:00,35,At Risk,United Kingdom
17085,2011-08-08 14:15:00,123,Churned,United Kingdom
17086,2011-12-02 13:54:00,7,Active,United Kingdom
17087,2009-12-02 10:41:00,738,Churned,United Kingdom
17088,2011-11-11 14:23:00,28,Active,United Kingdom
17089,2010-11-18 15:33:00,386,Churned,United Kingdom
17090,2011-12-05 13:44:00,4,Active,United Kingdom
17091,2011-12-07 10:43:00,3,Active,United Kingdom
17092,2011-10-20 19:51:00,50,At Risk,United Kingdom
17093,2010-04-26 10:22:00,593,Churned,United Kingdom
17094,2011-01-21 13:09:00,322,Churned,United Kingdom
17095,2011-11-17 12:21:00,23,Active,United Kingdom
17096,2011-11-24 15:01:00,15,Active,United Kingdom
17097,2011-12-07 17:05:00,2,Active,Spain
17098,2010-11-23 12:13:00,382,Churned,United Kingdom
17099,2010-06-24 16:25:00,533,Churned,United Kingdom
17100,2011-11-21 16:36:00,18,Active,United Kingdom
17101,2011-11-29 13:57:00,10,Active,United Kingdom
17102,2011-03-23 10:08:00,262,Churned,United Kingdom
17103,2009-12-17 14:08:00,722,Churned,United Kingdom
17104,2010-10-12 12:21:00,424,Churned,United Kingdom
17105,2011-07-03 15:53:00,159,Churned,United Kingdom
17106,2010-11-15 14:11:00,389,Churned,United Kingdom
17107,2011-11-06 14:14:00,33,At Risk,United Kingdom
17108,2010-02-14 12:22:00,664,Churned,United Kingdom
17109,2011-11-10 16:59:00,29,Active,United Kingdom
17110,2011-06-27 12:58:00,165,Churned,United Kingdom
17111,2011-10-23 15:59:00,47,At Risk,United Kingdom
17112,2010-07-25 11:14:00,503,Churned,United Kingdom
17113,2010-05-14 13:59:00,574,Churned,United Kingdom
17114,2011-12-04 12:17:00,6,Active,United Kingdom
17115,2011-12-01 14:30:00,8,Active,United Kingdom
17116,2010-03-01 16:29:00,648,Churned,United Kingdom
